TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
120.53931056851434,0.0011581485,568,282924.88,16.066418,4822.1733,1.5311189,292963.66,16.615292,128,,,,,135.49087677694624,8.333522E-5,132.9046944380595,9.599777E-5,0.0074483356,0.01104307
120.55974522300676,0.001159203,569,283008.88,16.066343,4814.3574,1.5311135,293052.3,16.738224,0,,,,,135.49078632983827,8.3308885E-5,132.90375531792938,9.597498E-5,0.0069857566,0.010309036
120.580179777382,0.0011602574,570,282927.53,16.06627,4820.0903,1.5311079,292989.22,16.769049,0,,,,,135.4899855187532,8.334301E-5,132.90392077806882,9.600387E-5,0.006286591,0.010310852
120.60061453175149,0.0011613118,571,282959.94,16.066198,4814.7266,1.5311025,292997.84,16.692392,0,,,,,135.48954570020726,8.3339124E-5,132.90397573342858,9.599368E-5,0.005737039,0.010522157
120.62104918601108,0.001162366,572,282924.56,16.066124,4821.3887,1.5310969,293004.3,16.739347,0,,,,,135.4886566809932,8.334756E-5,132.90380946449523,9.59953E-5,0.0046692477,0.010010874
120.6414837402699,0.0011634203,573,282874.16,16.06605,4814.284,1.5310912,292936.3,16.713598,0,,,,,135.48821558367902,8.337897E-5,132.90418674133358,9.602258E-5,0.0044761407,0.010648485
120.66191839452222,0.0011644745,574,282829.1,16.065977,4813.974,1.5310856,292907.44,16.72863,0,,,,,135.48800298505518,8.339166E-5,132.90376887104736,9.60384E-5,0.004000544,0.009999668
120.68235314866615,0.0011655287,575,282783.06,16.065905,4817.37,1.53108,292865.84,16.72997,0,,,,,135.48796227916262,8.340677E-5,132.9036764611647,9.605556E-5,0.0039027878,0.010009252
120.70278770280856,0.0011665828,576,282794.1,16.06583,4812.4893,1.5310743,292880.16,16.756176,0,,,,,135.48798264094341,8.340516E-5,132.90398511354002,9.605017E-5,0.0038180812,0.009840315
120.72322235682805,0.0011676368,577,282744.66,16.065756,4807.807,1.5310684,292836.9,16.703453,0,,,,,135.487479803965,8.342314E-5,132.90371598671473,9.6067684E-5,0.0035148629,0.0099766385
120.74365711085557,0.0011686909,578,282698.66,16.065683,4812.261,1.5310625,292804.2,16.758644,0,,,,,135.4874426344448,8.344348E-5,132.90285497272717,9.609845E-5,0.0033311194,0.009146413
120.76409166476515,0.0011697448,579,282708.78,16.06561,4810.3984,1.5310566,292794.12,16.721426,0,,,,,135.48764179414457,8.343697E-5,132.9034201052766,9.60867E-5,0.003599002,0.009621197
120.78452631866821,0.0011707987,580,282694.22,16.065536,4812.796,1.5310508,292808.47,16.737122,0,,,,,135.4877989375136,8.343323E-5,132.90301822049062,9.608719E-5,0.003352025,0.008879346
120.80496097246214,0.0011718525,581,282704.0,16.065464,4812.342,1.5310448,292810.66,16.705475,0,,,,,135.48770730590542,8.343845E-5,132.90281797714462,9.609351E-5,0.003416307,0.008897592
120.82539562625607,0.0011729063,582,282716.78,16.06539,4811.5605,1.5310388,292831.38,16.760334,0,,,,,135.4875062546943,8.344559E-5,132.90282511386255,9.60989E-5,0.0034120146,0.009133936
120.84583028004272,0.00117396,583,282728.8,16.065317,4809.7925,1.5310328,292857.88,16.715508,0,,,,,135.48790458737906,8.342699E-5,132.90259245585872,9.608305E-5,0.0034483671,0.00850904
120.86626493372023,0.0011750137,584,282806.8,16.065243,4811.253,1.5310268,292918.84,16.724277,0,,,,,135.48791404571162,8.3413586E-5,132.90279989118795,9.606494E-5,0.0036562942,0.008776871
120.8866996873985,0.0011760674,585,282775.2,16.065168,4807.5625,1.5310206,292908.56,16.709322,0,,,,,135.48730141550666,8.3423605E-5,132.90253631433757,9.6072166E-5,0.0029362012,0.008525283
120.90713424106798,0.0011771211,586,282846.3,16.065096,4880.286,1.5310144,292984.3,16.759384,0,,,,,135.48741228252348,8.340619E-5,132.90255240778018,9.605233E-5,0.0030387314,0.008464332
120.92756889451266,0.0011781745,587,282827.38,16.065022,4813.528,1.5310081,292952.06,16.658068,8192,,,,,135.48679432690074,8.3418745E-5,132.9026460228545,9.605891E-5,0.0026314403,0.008729527
120.94800364806724,0.0011792281,588,282783.4,16.064949,4816.908,1.5310018,292926.5,16.725872,0,,,,,135.48697270846165,8.343488E-5,132.90219592515345,9.6082986E-5,0.0026877134,0.008216941
