TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
120.53930285378738,0.0011504338,568,223264.1,14.198578,3492.382,1.2287443,239029.72,15.39268,8192,,,,,195.78085253686567,8.298098E-5,89.6319838581706,1.0333866E-4,0.007039294,0.010964547
120.55973750932753,0.0011514893,569,223249.11,14.1981945,3485.6953,1.2287416,239013.23,15.506479,0,,,,,195.78088696736003,8.296659E-5,89.63223168399257,1.0332089E-4,0.006576197,0.010218119
120.58017206475051,0.0011525447,570,223232.39,14.197811,3489.1016,1.228739,239013.53,15.534768,0,,,,,195.78048222164668,8.297121E-5,89.6324604024712,1.03325605E-4,0.0058923014,0.010209814
120.60060682005133,0.0011536,571,223213.45,14.197428,3486.3499,1.2287363,238971.14,15.463259,0,,,,,195.779869527267,8.2980514E-5,89.63283364126401,1.03334954E-4,0.0053355494,0.010429464
120.62104147547507,0.0011546555,572,223193.19,14.197044,3488.3547,1.2287335,238985.83,15.50653,8192,,,,,195.77954327593042,8.297725E-5,89.6330382438808,1.03330145E-4,0.0043014796,0.009901708
120.64147603078163,0.0011557108,573,223172.89,14.196661,3487.1543,1.2287308,238950.02,15.482332,0,,,,,195.7791761952651,8.299962E-5,89.63327769641069,1.03357015E-4,0.004091123,0.010552994
120.66191068596527,0.001156766,574,223127.58,14.196279,3485.486,1.228728,238915.89,15.495938,0,,,,,195.7791749255145,8.2998944E-5,89.63333626924907,1.0335698E-4,0.0036219656,0.009894741
120.68234544115694,0.0011578212,575,223099.36,14.195895,3487.5273,1.2287253,238890.17,15.496803,0,,,,,195.77916975104972,8.301023E-5,89.63334282666762,1.03372025E-4,0.0035360302,0.009905114
120.70277999634709,0.0011588763,576,223089.92,14.195512,3484.6526,1.2287226,238882.39,15.520787,0,,,,,195.77910842755836,8.301438E-5,89.63334948360385,1.0337803E-4,0.003456737,0.009736592
120.72321465141431,0.0011599314,577,223070.2,14.195128,3481.5151,1.2287197,238867.8,15.471573,0,,,,,195.77894941894797,8.302435E-5,89.63365634230082,1.0338981E-4,0.0031604602,0.009870672
120.74364940648957,0.0011609865,578,223055.45,14.194745,3482.835,1.2287169,238865.69,15.522344,8192,,,,,195.77923850338306,8.302015E-5,89.63322613307102,1.0338815E-4,0.00297832,0.009038491
120.76408396144689,0.0011620414,579,223059.03,14.194362,3482.7488,1.2287141,238851.9,15.487511,0,,,,,195.77894358507123,8.303836E-5,89.63310087803757,1.03411476E-4,0.0032373515,0.009516022
120.78451861639769,0.0011630964,580,223051.64,14.193978,3484.0984,1.2287112,238869.16,15.501725,0,,,,,195.77953275127834,8.302883E-5,89.63312459023875,1.0340229E-4,0.0030057156,0.008770995
120.80495327135577,0.0011641514,581,223055.97,14.193595,3482.7502,1.2287084,238867.42,15.472013,0,,,,,195.7793319150078,8.303741E-5,89.6332856499885,1.034128E-4,0.0030584063,0.008792584
120.82538792619744,0.0011652062,582,223015.1,14.193212,3480.7405,1.2287055,238827.88,15.522557,0,,,,,195.77936386116954,8.305367E-5,89.63341604124126,1.0343365E-4,0.0030563371,0.009040027
120.84582258091541,0.0011662609,583,223024.88,14.192828,3481.8862,1.2287027,238851.8,15.480655,0,,,,,195.779712165448,8.305046E-5,89.63347561686132,1.03431485E-4,0.0031125997,0.008402362
120.86625723575708,0.0011673158,584,223023.03,14.192445,3482.4214,1.2286997,238831.47,15.488438,0,,,,,195.77967267271802,8.306522E-5,89.63335222044435,1.0345126E-4,0.0033099437,0.008667053
120.88669199048309,0.0011683705,585,223018.34,14.192061,3482.7007,1.2286968,238846.3,15.4742565,0,,,,,195.7791880903805,8.30594E-5,89.63320026776904,1.03444225E-4,0.0026047248,0.00842313
120.90712654508388,0.0011694251,586,222986.5,14.191678,3534.8694,1.2286938,238811.83,15.520313,0,,,,,195.77930603316793,8.307622E-5,89.63343478041645,1.0346564E-4,0.002700756,0.008364734
120.92756119969272,0.0011704797,587,222989.98,14.191295,3485.9998,1.2286909,238805.27,15.426099,0,,,,,195.7790302542818,8.307876E-5,89.6337636401089,1.03467726E-4,0.0022803692,0.0086304415
120.94799595417862,0.0011715342,588,222950.0,14.190911,3487.0989,1.2286879,238779.06,15.488564,0,,,,,195.7792377024768,8.3094106E-5,89.63344597223697,1.0348973E-4,0.0023444365,0.008118329
120.96843050867028,0.0011725887,589,222959.42,14.190528,3483.6135,1.2286849,238784.03,15.531465,0,,,,,195.77948356207088,8.308768E-5,89.63360347678429,1.0348286E-4,0.002440032,0.007848202
120.9888651631627,0.0011736432,590,222943.31,14.190145,3482.2056,1.2286818,238760.5,15.449161,0,,,,,195.7798901609806,8.308597E-5,89.63372540316766,1.0348247E-4,0.0025313697,0.0075684264
121.00929971753794,0.0011746975,591,222904.81,14.189761,3481.0251,1.2286788,238733.48,15.471388,0,,,,,195.77965664141584,8.30989E-5,89.63361214115467,1.0349937E-4,0.0019925756,0.0071480526
121.02973447190743,0.0011757519,592,222955.06,14.189377,3481.9988,1.2286757,238769.19,15.469563,0,,,,,195.77921682665016,8.310187E-5,89.63386075929908,1.03501836E-4,0.0020047913,0.007913171
121.05016912616702,0.0011768062,593,222896.9,14.189027,3485.3596,1.2286663,238730.22,15.429888,0,,,,,195.77922641713528,8.3093146E-5,89.63404614878795,1.0348953E-4,0.0012984698,0.007020171
121.07060378042661,0.0011778604,594,222872.7,14.188677,3483.0715,1.228657,238686.16,15.454248,0,,,,,195.7791771732998,8.311986E-5,89.63386171015418,1.03522645E-4,0.0017593935,0.007824093
121.09103843467892,0.0011789147,595,222866.64,14.188327,3480.6987,1.2286476,238684.5,15.497689,0,,,,,195.77914081679623,8.310812E-5,89.63387793360442,1.035071E-4,0.001673579,0.0076622996
121.11147308870568,0.0011799687,596,222890.27,14.187976,3479.9412,1.2286382,238710.69,15.474604,0,,,,,195.7791381407525,8.309429E-5,89.63390792620311,1.03489016E-4,0.0014795522,0.007542677
121.13190774284885,0.0011810228,597,222828.7,14.187625,3487.4475,1.2286288,238646.5,15.50008,0,,,,,195.77920241268833,8.3107545E-5,89.63435111500132,1.0350325E-4,0.0013898108,0.007467103
121.15234229686757,0.0011820769,598,222851.95,14.187275,3484.781,1.2286193,238662.83,15.479401,0,,,,,195.77920054358313,8.311791E-5,89.63392155878265,1.03517086E-4,0.0018608235,0.007914557
121.17277705089509,0.0011831309,599,222804.75,14.186924,3480.6868,1.2286099,238631.34,15.526333,0,,,,,195.7796608347327,8.31048E-5,89.63389139791569,1.0350148E-4,0.0018157408,0.007124957
121.19321170480544,0.0011841848,600,222799.53,14.186575,3484.8838,1.2286005,238600.47,15.509114,0,,,,,195.7795704470087,8.3124934E-5,89.63398594218745,1.03525184E-4,0.0023316438,0.007823866
121.21364625870774,0.0011852387,601,222789.34,14.186224,3474.525,1.2285911,238610.22,15.557853,0,,,,,195.78003665274883,8.312863E-5,89.6335404006659,1.03532155E-4,0.002633629,0.007521987
121.23408101250243,0.0011862925,602,222806.08,14.185873,3477.875,1.2285817,238617.05,15.566447,0,,,,,195.7801292741312,8.3125546E-5,89.63357550354995,1.0352771E-4,0.0030495482,0.007902413
121.25451566629636,0.0011873463,603,222778.89,14.185523,3481.0903,1.2285721,238588.8,15.528439,0,,,,,195.78025277785758,8.313719E-5,89.63362487822197,1.0354163E-4,0.0031387375,0.008060551
121.27495021996583,0.0011884,604,222768.4,14.185172,3483.1191,1.2285628,238575.6,15.551621,0,,,,,195.78039415791034,8.313818E-5,89.63350454322689,1.03543E-4,0.0034186202,0.007963897
121.29538487364334,0.0011894536,605,222730.62,14.184821,3482.4187,1.2285533,238537.39,15.561354,128,,,,,195.78056585409522,8.313888E-5,89.6333765834562,1.03544146E-4,0.0034530545,0.007584213
121.31581962732162,0.0011905073,606,222778.3,14.184472,3480.1199,1.2285439,238574.9,15.54659,0,,,,,195.78048635052028,8.3139435E-5,89.63348254991885,1.0354345E-4,0.0038053715,0.008274426
121.33625428087544,0.0011915609,607,222714.6,14.184121,3480.9817,1.2285343,238525.05,15.560477,0,,,,,195.78044372276614,8.314248E-5,89.63356623845056,1.0354604E-4,0.0032197714,0.0076500415
121.35668883431936,0.0011926143,608,222734.88,14.18377,3479.4849,1.2285249,238522.47,15.520804,0,,,,,195.78036438986828,8.315653E-5,89.63349112431423,1.0356286E-4,0.0037623595,0.008453062
121.37712358788121,0.0011936679,609,222688.17,14.18342,3481.0654,1.2285155,238495.31,15.56808,0,,,,,195.78073740057198,8.3144434E-5,89.63366556592707,1.0354746E-4,0.0034626736,0.0076800976
121.3975582412022,0.0011947212,610,222683.31,14.183069,3481.048,1.228506,238476.45,15.544423,0,,,,,195.78067351848847,8.3146464E-5,89.63337039805629,1.0355022E-4,0.0037455398,0.00783679
121.41799279464612,0.0011957746,611,222682.58,14.182718,3478.2947,1.2284966,238475.9,15.551178,0,,,,,195.78047955274948,8.3157756E-5,89.63344751619607,1.0356268E-4,0.0039026188,0.008338121
121.43842744785798,0.0011968279,612,222678.61,14.182369,3482.6084,1.2284871,238482.1,15.531187,0,,,,,195.780679196088,8.31436E-5,89.63370576411701,1.03543876E-4,0.0034617686,0.008008723
121.45886220117973,0.0011978812,613,222649.08,14.182018,3478.9668,1.2284776,238446.86,15.547048,0,,,,,195.78042900545898,8.3164916E-5,89.63352503936646,1.0356967E-4,0.0036840374,0.008283356
121.4792967542744,0.0011989343,614,222646.69,14.181667,3477.833,1.2284681,238433.05,15.555804,0,,,,,195.78054011884228,8.317003E-5,89.6335019731136,1.0357571E-4,0.0038982108,0.008538566
121.49973140748625,0.0011999875,615,222608.73,14.181316,3478.2046,1.2284586,238405.8,15.567049,0,,,,,195.7804953591057,8.316053E-5,89.63364213568562,1.0356246E-4,0.0035827323,0.008058908
121.52016606057441,0.0012010406,616,222617.78,14.180966,3480.2844,1.2284491,238393.61,15.566094,0,,,,,195.7806765232138,8.3175546E-5,89.63343891621203,1.0358174E-4,0.004245016,0.008733278
121.54060081355419,0.0012020936,617,222606.3,14.180958,3478.2395,1.2284539,238399.48,15.574425,0,,,,,195.78090877887718,8.3164305E-5,89.63357775451364,1.0356829E-4,0.0039141355,0.008085531
121.56103546653321,0.0012031465,618,222593.97,14.180949,3475.6152,1.2284586,238381.19,15.566198,0,,,,,195.7807209219152,8.316861E-5,89.63361267797364,1.0357338E-4,0.0039674956,0.008206073
121.5814700195042,0.0012041995,619,222601.56,14.180942,3494.9087,1.2284633,238376.48,15.558715,0,,,,,195.78076929889193,8.317518E-5,89.63360216916176,1.0358216E-4,0.0043372572,0.008619786
121.60190477236756,0.0012052524,620,222582.42,14.180932,3475.6216,1.2284681,238372.48,15.572058,0,,,,,195.78063017823308,8.316984E-5,89.63376084936345,1.035749E-4,0.0037482458,0.008188485
121.62233942511375,0.0012063051,621,222564.97,14.180923,3476.7214,1.2284728,238344.62,15.561299,0,,,,,195.7810373183858,8.319097E-5,89.63346679306795,1.0360396E-4,0.0044604163,0.008495984
121.64277397796832,0.001207358,622,222550.3,14.180915,3477.3264,1.2284775,238328.42,15.558355,0,,,,,195.7813845109418,8.318727E-5,89.6333709083646,1.03601145E-4,0.0046638637,0.008064567
121.66320863059809,0.0012084106,623,222536.75,14.180906,3475.1465,1.2284822,238324.64,15.560873,0,,,,,195.78140428703801,8.319029E-5,89.6332699839594,1.0360578E-4,0.0045293425,0.007953052
121.68364338322863,0.0012094632,624,222584.88,14.180898,3474.3162,1.2284869,238356.94,15.576906,0,,,,,195.78120796094063,8.3177634E-5,89.63344604415383,1.0358917E-4,0.0047526476,0.008430989
121.70407793585036,0.0012105159,625,222542.56,14.180889,3475.303,1.2284915,238326.66,15.573822,0,,,,,195.78131754952582,8.3181985E-5,89.63364853789318,1.03594524E-4,0.0044253054,0.00800942
121.72451258836372,0.0012115684,626,222553.19,14.1808815,3469.054,1.2284963,238341.73,15.566815,0,,,,,195.78171509786281,8.317357E-5,89.63311899256996,1.03587685E-4,0.004840706,0.007644617
121.74494734087784,0.0012126209,627,222561.67,14.180873,3475.0317,1.228501,238330.61,15.57948,0,,,,,195.78143116208895,8.31953E-5,89.63338795936907,1.03613296E-4,0.0051476466,0.008559977
121.76538189326675,0.0012136733,628,222532.16,14.180864,3472.3608,1.2285057,238324.28,15.576211,0,,,,,195.78157881010756,8.3180654E-5,89.63338686959366,1.0359589E-4,0.0044904673,0.0076852064
121.78581654566369,0.0012147257,629,222553.88,14.180856,3472.3076,1.2285104,238335.28,15.563526,0,,,,,195.78180102814224,8.319902E-5,89.63317599142121,1.0362065E-4,0.0052078385,0.008421834
121.80625119806064,0.0012157781,630,222585.86,14.180847,3472.9229,1.228515,238369.58,15.564919,0,,,,,195.78152923254856,8.318334E-5,89.63318110126309,1.0360073E-4,0.005061448,0.008301807
121.82668585021747,0.0012168302,631,222523.2,14.18084,3471.4863,1.2285198,238307.23,15.569161,0,,,,,195.78163391053403,8.3197054E-5,89.6334109680501,1.0361763E-4,0.0049399044,0.008132928
121.847120502498,0.0012178825,632,222572.92,14.180831,3473.915,1.2285244,238352.97,15.5628605,0,,,,,195.7813084008808,8.318944E-5,89.63350454437357,1.0360726E-4,0.0046787425,0.0083940895
121.86755515466211,0.0012189347,633,222562.2,14.180822,3470.6646,1.2285291,238334.8,15.567597,0,,,,,195.78086388917612,8.32009E-5,89.63343375062149,1.0362093E-4,0.004558672,0.00906649
121.88798980670254,0.0012199867,634,222537.64,14.180814,3476.0637,1.2285337,238321.14,15.579315,0,,,,,195.7810575010472,8.3194354E-5,89.63344182154925,1.03613726E-4,0.0043052197,0.00820748
121.90842445875023,0.0012210388,635,222560.61,14.180805,3469.6462,1.2285384,238325.64,15.565182,0,,,,,195.7813149941104,8.320261E-5,89.63310972754573,1.0362647E-4,0.0051033283,0.008769738
121.92885911079793,0.0012220908,636,222573.45,14.180797,3476.1453,1.228543,238371.27,15.520051,0,,,,,195.7813258629152,8.3177154E-5,89.6334223830759,1.03593986E-4,0.0045949374,0.008157335
121.94929366260476,0.0012231426,637,222563.0,14.180787,3470.218,1.2285476,238337.72,15.566737,0,,,,,195.78115631911447,8.319791E-5,89.63339240418347,1.0361988E-4,0.0048395093,0.008707825
121.9697284145368,0.0012241945,638,222544.83,14.180779,3474.4226,1.2285522,238328.28,15.552804,0,,,,,195.78088316656468,8.3190054E-5,89.63319108983555,1.03610495E-4,0.0043817176,0.008197421
121.99016306635167,0.0012252463,639,222569.69,14.180771,3478.471,1.2285569,238356.12,15.579492,0,,,,,195.78126807783602,8.3177336E-5,89.63321706593365,1.03596096E-4,0.004609095,0.008087963
122.01059761804936,0.001226298,640,222587.78,14.180762,3474.831,1.2285615,238369.2,15.531278,0,,,,,195.78140446156854,8.318443E-5,89.63326763285656,1.0360554E-4,0.004844044,0.008339796
122.0310323697413,0.0012273497,641,222587.94,14.181064,3479.7854,1.2285502,238373.02,15.582795,0,,,,,195.78196727570906,8.3171224E-5,89.63284926308164,1.0359316E-4,0.0051364577,0.0074544656
122.05146702143975,0.0012284014,642,222609.44,14.181365,3472.411,1.2285389,238405.33,15.537737,0,,,,,195.78142197852168,8.316784E-5,89.63294812189929,1.0358777E-4,0.0048887664,0.0075740027
122.07190167301451,0.001229453,643,222622.75,14.181665,3467.2786,1.2285274,238401.45,15.516633,0,,,,,195.78173404455043,8.316719E-5,89.6330484839916,1.0358827E-4,0.0053101038,0.007936665
122.09233622459578,0.0012305046,644,222615.48,14.181968,3474.8218,1.2285161,238416.72,15.5473385,0,,,,,195.78180514538434,8.3163664E-5,89.63297370062702,1.0358515E-4,0.0048929104,0.007397816
122.11277097606217,0.0012315561,645,222630.16,14.182268,3472.3328,1.2285047,238416.67,15.543528,0,,,,,195.78188154169993,8.316556E-5,89.63288573532242,1.0358888E-4,0.0052293628,0.007667137
122.1332056274041,0.0012326074,646,222633.6,14.1825695,3469.0776,1.2284933,238427.0,15.53677,0,,,,,195.78121366947346,8.316088E-5,89.63337342879481,1.03579994E-4,0.00447602,0.007895515
122.15364017875254,0.0012336588,647,222636.45,14.182871,3476.8174,1.2284819,238434.31,15.546275,0,,,,,195.78118951375222,8.31632E-5,89.63307113356822,1.0358478E-4,0.0044945315,0.007813
122.1740749301025,0.0012347101,648,222647.61,14.183171,3476.1545,1.2284704,238433.03,15.556276,0,,,,,195.78128279132252,8.31634E-5,89.6331858646559,1.03585655E-4,0.0046575465,0.007885013
122.19450958132802,0.0012357613,649,222658.62,14.183474,3470.9268,1.2284591,238463.81,15.564489,0,,,,,195.78142671537228,8.3149615E-5,89.63315019531872,1.0356983E-4,0.0044048154,0.0072799455
122.21494413244363,0.0012368124,650,222664.25,14.183775,3475.8296,1.2284477,238464.31,15.548211,0,,,,,195.78104834362392,8.315476E-5,89.63309261789928,1.0357615E-4,0.004254266,0.007760914
122.23537878367642,0.0012378637,651,222668.8,14.184075,3472.555,1.2284364,238461.53,15.533054,0,,,,,195.78110459057453,8.316003E-5,89.6331295628026,1.0358353E-4,0.004374443,0.007926406
122.25581353466987,0.0012389147,652,222666.45,14.184377,3476.273,1.2284249,238476.81,15.52374,0,,,,,195.7813717244889,8.315707E-5,89.63320857014806,1.035811E-4,0.004257903,0.0075533018
122.27624808566907,0.0012399657,653,222715.33,14.184677,3464.786,1.2284135,238514.84,15.496192,0,,,,,195.78137091703962,8.315263E-5,89.63273462817004,1.0357821E-4,0.0048405714,0.0077498816
122.29668273666903,0.0012410167,654,222700.64,14.1849785,3471.5608,1.228402,238496.33,15.510157,0,,,,,195.78132436962966,8.315739E-5,89.63307025413516,1.03583494E-4,0.0047001927,0.007962487
122.31711748754606,0.0012420675,655,222698.55,14.185281,3466.0164,1.2283907,238516.64,15.507116,0,,,,,195.78144271858818,8.3147206E-5,89.63283303338662,1.03572864E-4,0.0045048515,0.0071162446
122.33755203842884,0.0012431184,656,222721.44,14.185581,3467.85,1.2283792,238513.55,15.512146,0,,,,,195.78187276058455,8.315266E-5,89.63303409289261,1.03580904E-4,0.0050366684,0.007713225
122.35798668919597,0.0012441692,657,222745.97,14.185883,3471.7302,1.2283677,238565.67,15.524214,0,,,,,195.78148051850008,8.3141465E-5,89.63254578352914,1.03568535E-4,0.004776505,0.007197866
122.3784213398394,0.0012452198,658,222793.47,14.186183,3469.75,1.2283564,238606.14,15.541814,0,,,,,195.78146790398011,8.312144E-5,89.63253326553026,1.0354439E-4,0.004768331,0.007256893
122.39885609049088,0.0012462705,659,222791.14,14.186484,3465.3257,1.2283449,238609.7,15.533466,0,,,,,195.7818023604221,8.311831E-5,89.63260858920722,1.03541955E-4,0.004877852,0.0068344604
122.41929064114083,0.0012473211,660,222810.52,14.186785,3466.4963,1.2283335,238630.89,15.532363,0,,,,,195.78202914743923,8.311745E-5,89.63265051657174,1.0354215E-4,0.0052433917,0.0069988947
122.43972529166786,0.0012483717,661,222820.81,14.187086,3466.0305,1.228322,238641.44,15.544018,0,,,,,195.78185313475433,8.310827E-5,89.63257281712612,1.0353131E-4,0.0047845864,0.0067328364
122.4601600420865,0.0012494221,662,222832.17,14.187387,3465.7917,1.2283105,238651.47,15.503909,0,,,,,195.78176031244976,8.31138E-5,89.63221958183075,1.03540115E-4,0.004856915,0.006812401
122.48059459250362,0.0012504725,663,222873.44,14.187689,3461.0127,1.228299,238707.08,15.553874,0,,,,,195.78167397755564,8.3089726E-5,89.6325456714635,1.0350938E-4,0.004605146,0.0067298575
122.50102924291423,0.0012515229,664,222901.39,14.18799,3461.5828,1.2282876,238715.9,15.564985,0,,,,,195.7812061031203,8.309438E-5,89.63267210629738,1.03514125E-4,0.00447056,0.0072898054
122.52146379321493,0.0012525732,665,222899.2,14.188246,3466.5852,1.2282778,238742.72,15.567266,0,,,,,195.78169046447925,8.308719E-5,89.63240608653976,1.03508515E-4,0.0044054925,0.006514658
122.54189854351716,0.0012536235,666,222898.0,14.188502,3466.1929,1.228268,238732.64,15.559411,0,,,,,195.78134276818054,8.309926E-5,89.63240758542504,1.0352346E-4,0.0045978785,0.0070259855
122.56233319357852,0.0012546736,667,222947.28,14.188758,3463.5142,1.2282584,238776.39,15.546347,0,,,,,195.78142590964768,8.30839E-5,89.63261423972448,1.0350468E-4,0.0045247264,0.0070636035
122.58276784376358,0.0012557238,668,222932.25,14.189014,3462.238,1.2282486,238778.5,15.532015,0,,,,,195.78158253227653,8.3075865E-5,89.63264812538043,1.0349591E-4,0.004252437,0.0064604077
122.60320249383221,0.0012567738,669,222970.17,14.18927,3465.3525,1.2282388,238807.58,15.525013,8192,,,,,195.7812790795976,8.307448E-5,89.63259481409759,1.0349444E-4,0.0043267314,0.0069147707
122.62363714377716,0.0012578238,670,222987.23,14.189526,3455.2046,1.2282289,238829.94,15.542964,0,,,,,195.7811164816967,8.306694E-5,89.63235389627351,1.0348643E-4,0.0040815915,0.0066001797
122.64407179372938,0.0012588737,671,223022.11,14.189783,3459.4666,1.2282192,238874.92,15.5455265,0,,,,,195.7809604968738,8.303879E-5,89.63244866427874,1.0345146E-4,0.0036307138,0.006153751
122.66450634368084,0.0012599237,672,223047.22,14.190039,3460.934,1.2282094,238895.73,15.536839,0,,,,,195.78087794385954,8.3028506E-5,89.63272054693337,1.0343826E-4,0.0033683297,0.0061606695
122.68494109351013,0.0012609735,673,222999.64,14.190295,3459.5505,1.2281996,238857.47,15.560079,0,,,,,195.78116045589576,8.3029096E-5,89.63271344659006,1.0344076E-4,0.0031983522,0.005505648
122.70537574322952,0.0012620232,674,223011.64,14.190551,3458.3975,1.2281898,238861.66,15.563646,0,,,,,195.78107446322173,8.302725E-5,89.63267982122113,1.0343926E-4,0.003163349,0.0054042665
122.72581029294815,0.001263073,675,223011.27,14.190807,3462.1838,1.22818,238851.27,15.567514,0,,,,,195.78068753633778,8.303946E-5,89.6328187115702,1.0345371E-4,0.003204156,0.0060396334
122.74624504254461,0.0012641225,676,223032.19,14.191063,3458.206,1.2281703,238904.08,15.587051,0,,,,,195.78065109081774,8.301191E-5,89.63292121425566,1.034198E-4,0.0024642101,0.0051642847
122.76667969214759,0.0012651721,677,223071.25,14.19132,3456.607,1.2281605,238913.77,15.557682,0,,,,,195.78075093463642,8.302186E-5,89.6327158593006,1.0343422E-4,0.0031975238,0.005982503
